step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
261,CASH_OUT,$155454.81,C624255641,65412.0,0.0,C1044588665,,395238.01,0,0
372,PAYMENT,$4639.63,C2023134343,11418.0,6778.37,M980338460,0.0,0.0,0,0
472,TRANSFER,$63440.63,C1431701654,63440.63,0.0,C906449417,0.0,0.0,1,0
440,TRANSFER,$4339822.23,C46140680,4339822.23,0.0,C1767092108,0.0,,1,0
330,CASH_OUT,$290944.21,C529084309,0.0,0.0,C397331294,1752233.44,2046357.66,0,0
207,CASH_OUT,$138168.59,C224161437,198862.0,,C77123827,0.0,138168.59,0,0
354,CASH_OUT,$214924.55,C1127681464,31682.0,0.0,C1535365881,,214924.55,0,0
694,TRANSFER,$6204.71,C2113148842,,0.0,C1485457980,0.0,,1,0
740,TRANSFER,$1755647.81,C507031767,1755647.81,0.0,C692082136,0.0,0.0,1,0
17,CASH_IN,$131956.98,C1186216833,1207994.45,1339951.43,C46008969,806254.93,674297.95,0,0
266,TRANSFER,$5494862.93,C988536152,5494862.93,0.0,C2025332798,0.0,0.0,1,0
203,CASH_IN,$346022.13,C132356909,73631.8,419653.94,C1586653185,495069.07,149046.94,0,0
294,CASH_OUT,$380214.33,C1014000122,380214.33,0.0,C2051751405,53710.43,433924.76,1,0
277,PAYMENT,$9692.22,C579683294,102670.0,92977.78,M114780823,0.0,0.0,0,0
213,PAYMENT,$5962.97,C362597438,0.0,0.0,M1400122519,,,0,0
237,CASH_IN,$48138.09,C1874589284,2004694.01,2052832.1,C1975628105,2124124.27,2075986.18,0,0
185,PAYMENT,$12415.56,C1904737300,0.0,0.0,M18080114,0.0,0.0,0,0
371,CASH_OUT,$239995.45,C97733353,0.0,0.0,C1723628094,2180454.35,2420449.8,0,0
522,CASH_IN,$85579.72,C493048131,5661091.84,5746671.56,C941807265,114099.59,28519.87,0,0
311,TRANSFER,$16240679.7,C313080140,0.0,0.0,C189327596,27017127.91,43089112.59,0,0
406,CASH_OUT,$227895.79,C1096920766,0.0,0.0,C1840060812,2066663.27,2294559.06,0,0
375,CASH_IN,$67438.31,C1874261401,3721990.9,3789429.21,C1489310119,950835.8,883397.49,0,0
259,PAYMENT,$10305.79,C11144608,0.0,0.0,M74558527,0.0,0.0,0,0
378,PAYMENT,$3898.48,C965572202,38155.0,34256.52,M1034165751,0.0,0.0,0,0
379,CASH_OUT,$30942.23,C1105024228,99525.0,68582.77,C1202777914,183480.84,214423.07,0,0
19,CASH_IN,$62070.34,C1297823350,11186.0,73256.34,C77635419,445939.08,383868.74,0,0
13,PAYMENT,$39744.54,C1730317018,527190.84,487446.3,M1448309778,0.0,0.0,0,0
164,CASH_OUT,$79916.17,C324837526,0.0,0.0,C295343957,1322713.71,1402629.88,0,0
371,PAYMENT,$15040.38,C122399693,54997.0,39956.62,M1879942170,0.0,0.0,0,0
441,TRANSFER,$5429153.98,C2027207246,5429153.98,0.0,C1388180627,0.0,0.0,1,0
23,PAYMENT,$10708.79,C1866979295,117958.0,107249.21,M1547628284,0.0,0.0,0,0
167,CASH_IN,$46902.15,C507437067,5727345.46,5774247.6,C1746133862,1988791.18,,0,0
253,TRANSFER,$595795.25,C230057132,10695.0,0.0,C1384223925,0.0,595795.25,0,0
495,TRANSFER,$20409.34,C1475833700,11523.0,0.0,C1394670204,50980.32,71389.67,0,0
583,CASH_OUT,$759701.03,C1817565028,759701.03,0.0,C1623972064,1076095.67,1835796.71,1,0
10,CASH_OUT,$559088.52,C940886702,0.0,0.0,C2001120792,3265629.13,3445127.87,0,0
165,PAYMENT,$8575.9,C1313470620,96066.0,87490.1,M515825558,0.0,0.0,0,0
403,PAYMENT,$11608.69,C1945212726,45477.0,33868.31,M1576780758,0.0,0.0,0,0
259,PAYMENT,$1377.14,C1521811390,0.0,,M1188717339,0.0,,0,0
19,PAYMENT,$4518.67,C1983265204,0.0,0.0,M2107803604,0.0,0.0,0,0
255,PAYMENT,$10296.54,C1882150313,10200.0,0.0,M797661053,0.0,,0,0
139,CASH_OUT,$27083.57,C1402908335,59132.0,32048.43,C631484027,506345.41,,0,0
129,PAYMENT,$1721.37,C2024849469,41139.0,39417.63,M1760628547,0.0,0.0,0,0
153,TRANSFER,$1556378.13,C373226364,4073.0,0.0,C242790603,1403673.91,2960052.04,0,0
374,TRANSFER,$1515004.17,C916973274,101917.0,0.0,C912605152,0.0,1515004.17,0,0
589,CASH_OUT,$61349.64,C1521633748,0.0,0.0,C2012092198,5206393.39,5267743.03,0,0
184,PAYMENT,$20268.1,C48763871,106024.0,,M248556006,,0.0,0,0
155,CASH_OUT,$403448.0,C1733382036,179.0,,C1840377384,3375148.23,3778596.23,0,0
165,TRANSFER,$69217.95,C1296114573,0.0,0.0,C2099712576,265695.68,334913.64,0,0
380,CASH_IN,$8677.14,C1536340569,744887.86,753565.0,C893450782,79929.97,71252.84,0,0
213,TRANSFER,$188658.45,C1117531125,188658.45,,C315033309,0.0,0.0,1,0
234,CASH_OUT,$300640.44,C1133820765,422553.0,121912.56,C588136302,,300640.44,0,0
323,CASH_IN,$165570.92,C929832221,3012408.42,3177979.35,C65201732,2622084.52,2456513.59,0,0
35,CASH_OUT,$112280.88,C609821524,0.0,,C708118422,40512.49,,1,0
35,CASH_OUT,$54236.43,C1985456147,169069.7,114833.27,C915316060,942872.75,997109.18,0,0
714,CASH_OUT,$1262207.3,C2096285497,1262207.3,0.0,C2145717335,6623072.35,7885279.65,1,0
189,PAYMENT,$1965.32,C1175622247,39188.0,37222.68,M301473008,0.0,,0,0
346,CASH_IN,$144208.64,C2060861899,3866591.08,4010799.73,C396011541,915241.58,771032.94,0,0
154,PAYMENT,$4803.74,C2139842938,20711.0,15907.26,M174148579,0.0,0.0,0,0
188,TRANSFER,$481447.46,C925471716,5012.0,0.0,C340725479,50248.27,531695.74,0,0
251,CASH_IN,$269410.62,C2027663103,2419.0,,C973918640,0.0,0.0,0,0
283,CASH_OUT,$23674.97,C1952759804,60956.0,37281.03,C1521682470,467969.95,491644.92,0,0
514,TRANSFER,$713404.6,C278286115,713404.6,0.0,C1132642715,0.0,0.0,1,0
41,PAYMENT,$9225.49,C1007311575,132635.76,123410.27,M1248088360,0.0,,0,0
375,PAYMENT,$7204.29,C15002548,49523.0,42318.71,M1384107523,0.0,0.0,0,0
187,CASH_OUT,$3307.48,C1794070694,0.0,0.0,C312465353,44491.86,47799.34,0,0
486,CASH_OUT,$1290619.25,C790188952,,,C472356199,,1290619.25,1,0
460,TRANSFER,$2059980.16,C1506089450,2059980.16,0.0,C1564280287,0.0,0.0,1,0
153,CASH_OUT,$38537.0,C1896265793,0.0,0.0,C399460584,1296036.65,1334573.66,0,0
135,TRANSFER,$108117.96,C1409445085,0.0,0.0,C1871595642,1065725.28,1173843.25,0,0
140,PAYMENT,$4508.2,C1790674749,11027.0,6518.8,M1416046272,0.0,0.0,0,0
259,PAYMENT,$8947.1,C1401932899,,30663.26,M2084877761,0.0,,0,0
353,CASH_IN,$164332.05,C1122052066,9051.0,173383.05,C1715596728,39383.46,0.0,0,0
396,CASH_OUT,$90158.44,C1963448254,10310.0,0.0,C1148757324,101051.36,191209.8,0,0
400,PAYMENT,$19854.96,C234077002,288551.0,268696.04,M395009138,0.0,,0,0
371,CASH_OUT,$440152.26,C1264133960,0.0,0.0,C1550118825,1237271.88,1677424.13,0,0
331,PAYMENT,$116.08,C693976965,0.0,0.0,M867300349,0.0,0.0,0,0
585,TRANSFER,$470325.08,C938594796,470325.08,0.0,C403817977,0.0,0.0,1,0
342,CASH_OUT,$348952.97,C1242285764,348952.97,0.0,C231206741,203323.19,552276.17,1,0
375,CASH_OUT,$118462.93,C2020423180,118462.93,,C398791968,251578.05,370040.99,1,0
251,CASH_OUT,$48009.2,C1798795072,3883.0,0.0,C1769437358,0.0,48009.2,0,0
282,PAYMENT,$121.83,C1727635805,31134.0,31012.17,M1583593689,,0.0,0,0
354,PAYMENT,$3886.59,C413811951,,75647.04,M528220991,0.0,0.0,0,0
19,CASH_OUT,$142443.57,C1270335856,13373.0,0.0,C270077256,574337.97,869229.38,0,0
1,PAYMENT,$6473.96,C1186989416,0.0,0.0,M1456265041,0.0,0.0,0,0
238,PAYMENT,$2196.4,C1883694508,,0.0,M2048131005,0.0,0.0,0,0
16,PAYMENT,$27889.68,C279084781,,0.0,M1407676343,0.0,0.0,0,0
131,CASH_OUT,$280688.3,C1204065696,69801.0,0.0,C1170329135,4272695.27,4553383.58,0,0
35,CASH_OUT,$210114.87,C1302889744,0.0,0.0,C1681682021,229613.97,439728.84,0,0
575,CASH_OUT,$193545.61,C202052762,193545.61,0.0,C401158445,183785.02,377330.62,1,0
322,CASH_OUT,$72508.89,C968581558,0.0,0.0,C1975389760,288031.9,360540.79,0,0
186,PAYMENT,$11539.68,C202630082,23645.71,12106.03,M195866116,0.0,0.0,0,0
45,TRANSFER,$1069508.42,C1582972194,1069508.42,,C284364603,0.0,0.0,1,0
349,PAYMENT,$778.18,C540485739,,0.0,M2111205102,0.0,0.0,0,0
236,TRANSFER,$968651.23,C1926006259,,0.0,C1585189604,0.0,0.0,1,0
12,PAYMENT,$6954.83,C986673665,1769213.32,1762258.49,M166322381,0.0,0.0,0,0
149,CASH_OUT,$17569.42,C711027580,17569.42,0.0,C1812011934,276439.92,294009.34,1,0
163,CASH_IN,$21423.13,C1489559611,143.0,21566.13,C1905308698,87203.06,65779.93,0,0
297,CASH_OUT,$2131624.18,C2068796286,2131624.18,0.0,C1607775090,227891.76,2359515.95,1,0
326,PAYMENT,$5567.59,C1426764119,0.0,0.0,M830910611,0.0,0.0,0,0
304,PAYMENT,$14229.04,C40427985,,0.0,M1936880803,0.0,0.0,0,0
497,TRANSFER,$918087.96,C480126375,918087.96,,C1995515228,0.0,0.0,1,0
710,TRANSFER,$33613.11,C223934806,33613.11,0.0,C2052072681,0.0,0.0,1,0
596,PAYMENT,$13046.76,C1464848636,101550.0,,M849994734,0.0,0.0,0,0
403,CASH_IN,$62510.05,C937161623,93346.0,155856.05,C1266922720,223088.93,160578.88,0,0
138,PAYMENT,$30574.05,C704764767,14453.0,0.0,M546546005,0.0,0.0,0,0
257,PAYMENT,$2324.12,C1844076147,0.0,0.0,M1804266656,0.0,0.0,0,0
185,CASH_OUT,$45886.38,C130133376,0.0,0.0,C1958332041,696319.15,742205.53,0,0
178,PAYMENT,$8366.31,C677749653,297086.41,288720.1,M467739138,0.0,,0,0
231,CASH_IN,$55848.0,C435790581,,64954.0,C1185610896,0.0,0.0,0,0
44,CASH_OUT,$211633.5,C1238659367,115781.0,0.0,C1727219310,112952.41,324585.9,0,0
139,DEBIT,$7581.56,C1002232331,118835.0,,C1573108740,51740.88,59322.43,0,0
13,CASH_OUT,$5761.82,C836503592,,0.0,C1021623816,46147.75,51909.57,0,0
298,PAYMENT,$29490.17,C1451228229,0.0,0.0,M472907938,0.0,0.0,0,0
301,CASH_OUT,$54649.13,C1448005627,0.0,0.0,C1609209853,1275507.47,1330156.59,0,0
178,PAYMENT,$45941.48,C957823817,126176.28,80234.8,M481246883,0.0,0.0,0,0
400,CASH_OUT,$434337.36,C301310996,0.0,0.0,C1577082040,,2327129.99,0,0
19,PAYMENT,$589.86,C496055131,137863.79,137273.93,M16484177,0.0,0.0,0,0
351,CASH_OUT,$242693.77,C216449263,61798.0,0.0,C1845437474,1580960.14,1823653.92,0,0
182,CASH_IN,$176836.38,C833100112,4966874.86,5143711.24,C1907602368,1977167.44,1800331.06,0,0
373,PAYMENT,$39501.89,C752472165,41982.0,2480.11,M474843139,0.0,0.0,0,0
240,CASH_OUT,$73410.09,C1740050696,0.0,0.0,C561847441,6292729.73,6366139.81,0,0
16,PAYMENT,$29212.0,C1665616419,112450.14,83238.14,M784986961,0.0,0.0,0,0
179,PAYMENT,$7366.21,C1819745534,30976.0,23609.79,M2100236620,0.0,0.0,0,0
157,CASH_OUT,$71382.92,C1256999849,0.0,0.0,C1134539303,587757.85,659140.78,0,0
155,PAYMENT,$15260.37,C292976318,301510.0,286249.63,M186694388,0.0,0.0,0,0
255,CASH_OUT,$314347.24,C1722325427,19252.0,,C954195781,0.0,314347.24,0,0
35,PAYMENT,$8433.13,C837942643,0.0,0.0,M762951301,0.0,0.0,0,0
227,CASH_OUT,$160182.25,C1333099353,0.0,0.0,C2020619947,814390.75,974573.0,0,0
8,CASH_OUT,$197644.98,C284861788,0.0,0.0,C1485516154,10546017.54,,0,0
321,PAYMENT,$19964.78,C1120529452,0.0,0.0,M1061387968,0.0,0.0,0,0
308,CASH_OUT,$69853.58,C1373697064,159.0,0.0,C1940987121,0.0,69853.58,0,0
302,CASH_OUT,$91652.76,C1782343117,0.0,0.0,C646512789,4735460.45,,0,0
236,CASH_IN,$330231.29,C1601546721,21034.0,351265.29,C1896553438,775058.03,444826.75,0,0
228,CASH_OUT,$145098.94,C2092988947,,0.0,C1494995774,0.0,145098.94,0,0
357,PAYMENT,$217.54,C1994719258,45492.0,45274.46,M2110890678,0.0,0.0,0,0
590,CASH_OUT,$9431.7,C1960819924,26508.0,17076.3,C1901236513,0.0,9431.7,0,0
211,CASH_OUT,$55920.39,C1899996143,55920.39,0.0,C1567322020,0.0,55920.39,1,0
410,TRANSFER,$871745.76,C1976927795,871745.76,0.0,C1626688758,0.0,0.0,1,0
249,CASH_OUT,$56623.63,C1089942326,0.0,0.0,C836211784,431841.63,488465.26,0,0
46,PAYMENT,$3550.29,C1378893335,5052.0,1501.71,M539352783,0.0,0.0,0,0
139,CASH_OUT,$46852.17,C2085753340,0.0,0.0,C201071687,813820.19,860672.35,0,0
424,TRANSFER,$313697.44,C1043016955,313697.44,0.0,C2103366345,0.0,0.0,1,0
284,PAYMENT,$8549.99,C52012473,406912.0,398362.01,M1577900734,0.0,0.0,0,0
26,PAYMENT,$987.5,C1567401513,19055.0,18067.5,M106137565,0.0,0.0,0,0
9,CASH_OUT,$156678.45,C92803333,33335.0,0.0,C1717730362,187791.0,459515.39,0,0
22,PAYMENT,$18375.55,C309249693,,84378.45,M1509579258,0.0,0.0,0,0
719,TRANSFER,$1842163.57,C445994670,1842163.57,0.0,C2123813082,0.0,0.0,1,0
399,TRANSFER,$1128548.74,C1211487047,102531.0,0.0,C415677119,15097.0,818675.29,0,0
47,TRANSFER,$667043.9,C1221718544,667043.9,0.0,C29028630,0.0,0.0,1,0
178,CASH_IN,$27764.62,C1328446319,16795823.07,16823587.69,C1490041175,181144.12,153379.5,0,0
394,CASH_OUT,$12713.74,C249032039,0.0,0.0,C1444543817,126192.83,138906.57,0,0
322,CASH_IN,$381526.89,C1342256551,562973.94,,C1142708145,5917043.27,5535516.38,0,0
592,CASH_IN,$51684.66,C1460386292,264687.0,316371.66,C5303873,10191.64,,0,0
233,PAYMENT,$13830.31,C748155336,4247.45,0.0,M786099070,0.0,0.0,0,0
351,CASH_IN,$44935.33,C772539042,997.0,45932.33,C525182129,1110075.72,1065140.39,0,0
578,CASH_OUT,$68755.57,C1983934079,68755.57,0.0,C328707077,1555552.28,1624307.85,1,0
436,CASH_OUT,$513693.13,C2034397905,,,C497880242,0.0,513693.13,1,0
254,PAYMENT,$9378.83,C625543038,0.0,0.0,M1850763447,0.0,0.0,0,0
10,CASH_OUT,$27683.38,C283545372,310798.33,283114.95,C2017731546,1140446.16,1168129.54,0,0
186,CASH_IN,$55504.17,C840180912,3687635.65,3743139.82,C1979900314,346287.5,,0,0
280,PAYMENT,$2700.75,C96845102,55224.0,52523.25,M153159761,0.0,,0,0
398,CASH_IN,$241295.12,C1509939879,76219.0,317514.12,C1734563135,228879.39,0.0,0,0
322,PAYMENT,$28610.1,C2146449789,,419723.9,M1057699076,0.0,0.0,0,0
261,CASH_OUT,$255888.17,C939034919,465310.0,209421.83,C994380124,3617594.53,3873482.7,0,0
500,CASH_OUT,$137922.95,C1436195621,0.0,,C1786234197,,3602799.42,0,0
408,PAYMENT,$18501.94,C1691566279,0.0,0.0,M469374194,0.0,0.0,0,0
646,TRANSFER,$568292.72,C695109550,568292.72,0.0,C21214474,0.0,,1,0
363,TRANSFER,$56231.05,C289350716,56231.05,0.0,C106224220,0.0,0.0,1,0
184,CASH_OUT,$342916.07,C2097545775,0.0,0.0,C1190136960,3414894.93,3757811.0,0,0
406,PAYMENT,$58607.87,C332312266,0.0,0.0,M566965953,,0.0,0,0
238,PAYMENT,$7255.78,C1910464662,59132.0,51876.22,M1040227738,0.0,0.0,0,0
400,CASH_IN,$159901.72,C418830288,11804.0,171705.72,C1699677878,65764.84,0.0,0,0
425,CASH_OUT,$10000000.0,C1979558927,10000000.0,,C678340768,1727027.89,11727027.89,1,0
455,CASH_OUT,$542222.77,C651782265,542222.77,0.0,C571026687,459408.41,1001631.17,1,0
372,CASH_OUT,$126735.98,C263438460,1119.0,0.0,C278711750,1715312.55,1842048.53,0,0
283,CASH_IN,$65137.63,C1371093003,10588994.98,,C1127524183,474422.03,409284.4,0,0
17,TRANSFER,$152827.27,C670430913,,326073.66,C816816966,536669.05,689496.32,0,0
35,CASH_OUT,$122065.05,C1459525274,0.0,0.0,C1928264617,186148.61,196983.55,0,0
161,CASH_OUT,$195849.08,C1685376635,0.0,0.0,C788205634,992765.25,1188614.33,0,0
541,TRANSFER,$5512595.16,C866940482,5512595.16,,C439777309,0.0,0.0,1,0
211,PAYMENT,$11159.08,C387524744,159234.0,148074.92,M460085248,0.0,0.0,0,0
396,CASH_OUT,$21640.72,C478515167,0.0,0.0,C847389254,1315662.27,1337302.99,0,0
294,CASH_OUT,$70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1,0
567,CASH_OUT,$122816.67,C317430000,122816.67,0.0,C1681760048,807810.34,,1,0
311,PAYMENT,$2028.07,C1560177560,,510769.93,M1431071211,0.0,0.0,0,0
283,CASH_OUT,$203124.93,C136824932,346133.0,143008.07,C821028388,0.0,203124.93,0,0
232,CASH_IN,$283906.16,C2072628008,10704.0,294610.16,C1475877510,1012596.06,728689.89,0,0
345,TRANSFER,$116940.32,C1197962253,116940.32,0.0,C119628721,0.0,0.0,1,0
404,CASH_IN,$133959.33,C1980320017,264.0,134223.33,C1308368029,3901941.86,3767982.52,0,0
71,CASH_OUT,$91691.75,C1841119507,91691.75,0.0,C1966998418,,420809.71,1,0
398,CASH_OUT,$123184.22,C539930129,0.0,0.0,C610791511,350691.22,473875.44,0,0
252,PAYMENT,$1498.73,C963275231,,0.0,M775912086,0.0,0.0,0,0
282,PAYMENT,$8338.21,C1049368987,,,M269724669,0.0,0.0,0,0
329,CASH_OUT,$40890.97,C1437319610,0.0,0.0,C1585865808,154824.61,195715.58,0,0
378,PAYMENT,$11934.48,C2066152760,,0.0,M1844795476,0.0,0.0,0,0
134,CASH_OUT,$100109.03,C91676568,100109.03,0.0,C307821944,0.0,100109.03,1,0
546,PAYMENT,$13021.45,C2028669679,840.0,0.0,M567811929,0.0,,0,0
135,CASH_OUT,$374461.92,C236847084,,0.0,C2061597474,1573450.05,,0,0
253,CASH_IN,$335457.83,C465119342,60644.0,396101.83,C1745093309,0.0,0.0,0,0
202,TRANSFER,$339389.09,C798371187,150284.0,0.0,C612479451,3527998.9,3867387.99,0,0
355,CASH_OUT,$78364.0,C273217019,0.0,0.0,C491982653,2202612.93,2280976.92,0,0
26,CASH_OUT,$1027152.36,C1016323653,,0.0,C409414944,519428.56,1546580.92,1,0
204,CASH_OUT,$235695.22,C1648499441,5754.0,0.0,C1473803656,31245.66,266940.87,0,0
370,CASH_OUT,$33387.45,C1411381952,0.0,0.0,C1533585345,100515.81,133903.26,0,0
379,TRANSFER,$555328.94,C1239021197,57397.0,0.0,C822035290,2443210.53,2998539.48,0,0
405,CASH_OUT,$117224.72,C1878779631,,0.0,C1812012434,,12651693.6,0,0
136,CASH_OUT,$189129.0,C1263192658,10586.0,,C132429103,,3769864.58,0,0
365,CASH_OUT,$916644.03,C673817136,916644.03,0.0,C2054229425,2026.9,918670.94,1,0
140,CASH_IN,$263119.04,C2072265486,3361552.0,,C834276080,313674.79,50555.74,0,0
401,CASH_OUT,$134902.83,C1728927815,0.0,0.0,C2007010544,546968.72,681871.56,0,0
405,CASH_IN,$298115.63,C2036684549,0.0,298115.63,C548267668,,3582930.28,0,0
260,CASH_OUT,$381982.92,C1170717696,0.0,0.0,C568250601,12548901.36,12930884.28,0,0
180,CASH_OUT,$98954.9,C1688468831,0.0,,C27486762,484008.33,,0,0
196,TRANSFER,$436035.29,C918655375,436035.29,0.0,C2100877994,0.0,0.0,1,0
253,CASH_IN,$143867.82,C1136872897,,174274.82,C1337306552,8377764.36,8233896.54,0,0
139,PAYMENT,$11959.47,C1907914917,0.0,0.0,M865550250,0.0,0.0,0,0
213,PAYMENT,$4333.63,C1876161168,188.0,0.0,M539396037,,0.0,0,0
287,PAYMENT,$2100.81,C294613352,416776.56,414675.75,M261716904,0.0,,0,0
592,CASH_IN,$25440.31,C2113615090,114.0,25554.31,C369297124,927462.12,902021.8,0,0
373,CASH_IN,$131820.76,C1417964285,4379714.93,4511535.69,C1933182852,294307.41,162486.65,0,0
378,PAYMENT,$7901.99,C1731210077,10383.0,2481.01,M268206494,0.0,0.0,0,0
9,PAYMENT,$15087.54,C175926278,,87593.46,M2045830681,,0.0,0,0
210,CASH_OUT,$59773.16,C306474957,11338.0,0.0,C1984425968,171307.31,231080.47,0,0
14,CASH_IN,$246031.22,C23746864,,247675.22,C1708048606,3516096.42,3624005.44,0,0
156,PAYMENT,$11589.85,C847790663,0.0,0.0,M522179324,0.0,0.0,0,0
406,PAYMENT,$22895.94,C332788133,0.0,0.0,M1538249445,0.0,0.0,0,0
189,CASH_IN,$127669.77,C244367063,2173042.71,2300712.48,C1556317174,368669.89,241000.12,0,0
164,CASH_OUT,$5865.45,C2035461687,51748.0,45882.55,C1648821408,243058.96,248924.41,0,0
377,TRANSFER,$112321.27,C615426907,220258.76,107937.49,C1298674341,522008.02,,0,0
162,TRANSFER,$155856.56,C1912717737,49830.0,0.0,C1798532371,0.0,155856.56,0,0
351,PAYMENT,$12955.7,C1654089139,20748.0,7792.3,M743011366,0.0,0.0,0,0
38,CASH_IN,$538302.51,C152019325,468550.05,1006852.57,C1120416660,,0.0,0,0
134,CASH_IN,$97988.59,C92056504,20919.0,118907.59,C1757565981,410339.41,312350.83,0,0
12,CASH_OUT,$33297.79,C101857108,0.0,0.0,C689651304,88807.93,122105.72,0,0
534,CASH_OUT,$492896.75,C1604057641,492896.75,0.0,C773898763,10420895.1,,1,0
394,CASH_IN,$111269.52,C1169393824,11927.0,123196.52,C1724219939,153728.74,42459.22,0,0
184,TRANSFER,$1482802.86,C6097388,204.0,0.0,C765748889,0.0,1482802.86,0,0
210,CASH_OUT,$56560.41,C1959212390,0.0,,C2000803883,384435.65,440996.06,0,0
399,CASH_IN,$275113.03,C2136296174,51553.0,326666.03,C438539727,631780.38,356667.35,0,0
212,PAYMENT,$17796.83,C1817934218,0.0,0.0,M2125025167,0.0,0.0,0,0
182,PAYMENT,$3143.21,C1058263435,151904.1,,M1305867157,0.0,,0,0
139,CASH_OUT,$2400.23,C1858998748,72036.0,69635.77,C2084685119,4033660.8,4036061.03,0,0
414,TRANSFER,$3285475.4,C1469626651,3285475.4,0.0,C1664358015,0.0,0.0,1,0
394,CASH_IN,$134775.1,C131619654,1398192.09,1532967.19,C1575239849,2351419.14,2216644.04,0,0
402,CASH_IN,$443159.86,C828582662,19133.0,462292.86,C1844017082,19374.68,0.0,0,0
162,CASH_OUT,$161924.23,C1154959574,9696.0,0.0,C1301760505,3758237.93,3920162.16,0,0
9,CASH_OUT,$74284.57,C1938032754,59156.44,0.0,C1632613346,344537.38,418821.95,0,0
397,CASH_OUT,$237438.16,C550553677,146089.0,0.0,C1321551923,,1574527.41,0,0
19,CASH_IN,$349681.74,C643428126,50599.0,400280.74,C78682659,1105983.69,600827.22,0,0
127,CASH_OUT,$426532.4,C326519862,,0.0,C1092771337,94613.13,521145.53,1,0
207,CASH_IN,$76345.87,C377706677,843788.58,920134.45,C1892264667,,1319552.13,0,0
157,CASH_OUT,$96443.24,C66000503,159.0,0.0,C1387257760,111491.94,207935.18,0,0
394,PAYMENT,$8538.42,C71726126,0.0,0.0,M230635209,,0.0,0,0
379,CASH_OUT,$332653.27,C708441473,9901.0,0.0,C1419580809,265409.52,598062.78,0,0
181,CASH_OUT,$198511.19,C2109505024,41388.0,0.0,C1235896212,168200.76,366711.95,0,0
337,TRANSFER,$623152.72,C462257354,623152.72,0.0,C565177857,0.0,0.0,1,0
182,CASH_OUT,$313930.48,C569483634,2920.0,0.0,C1388436257,1422436.0,1736366.48,0,0
284,CASH_OUT,$430024.38,C1799723025,0.0,0.0,C1953942804,451748.79,881773.18,0,0
181,TRANSFER,$307022.91,C117881794,0.0,0.0,C2001177876,402191.45,709214.35,0,0
190,PAYMENT,$15443.58,C1524552224,0.0,0.0,M961948218,,0.0,0,0
312,CASH_OUT,$6580427.81,C511307813,6580427.81,0.0,C377087678,0.0,6580427.81,1,0
646,CASH_OUT,$10000000.0,C1474911553,10000000.0,0.0,C503835851,332983.03,10332983.03,1,0
235,TRANSFER,$638487.85,C2102651625,638487.85,0.0,C1551811070,0.0,0.0,1,0
283,TRANSFER,$348168.31,C1045220376,0.0,0.0,C1201142950,2365630.55,2713798.86,0,0
237,CASH_IN,$41476.8,C563914020,148830.0,190306.8,C698274069,612551.65,571074.85,0,0
570,TRANSFER,$1131750.38,C2117251684,1131750.38,0.0,C1002454874,0.0,,1,0
34,CASH_OUT,$184298.33,C2110785809,0.0,0.0,C1381853161,,2203653.07,0,0
208,CASH_OUT,$310807.42,C1369579058,31260.0,,C2096658461,0.0,310807.42,0,0
158,PAYMENT,$11549.98,C225649625,62560.0,51010.02,M1122296162,0.0,,0,0
348,PAYMENT,$45171.54,C1731353075,68254.73,23083.19,M1535166804,0.0,0.0,0,0
184,CASH_OUT,$24208.89,C1937628623,5181.0,0.0,C300775727,421576.2,445785.09,0,0
330,CASH_IN,$91321.41,C2048706979,,91752.41,C583529064,0.0,0.0,0,0
179,PAYMENT,$1501.41,C1267212491,3062.0,,M1849842412,0.0,0.0,0,0
330,PAYMENT,$20733.06,C1232616282,266857.72,246124.67,M521890941,0.0,,0,0
325,CASH_OUT,$49143.12,C872233651,28734.0,0.0,C245266253,45649.76,94792.88,0,0
133,PAYMENT,$6211.18,C1536334991,27775.0,21563.82,M233137954,0.0,0.0,0,0
254,CASH_OUT,$209496.59,C1469698848,285263.72,75767.13,C12627558,3722272.02,,0,0
258,CASH_IN,$23997.32,C616054461,,21682277.9,C1525937214,719853.7,695856.38,0,0
600,TRANSFER,$983417.49,C733742491,983417.49,0.0,C1126082523,0.0,,1,0
212,TRANSFER,$302360.99,C763349147,98637.04,0.0,C519995637,1940218.51,2242579.5,0,0
40,CASH_OUT,$289231.93,C1644585133,0.0,0.0,C787271952,1043944.28,1333176.21,0,0
14,CASH_OUT,$116666.61,C216179141,,,C1990636807,0.0,42444.57,0,0
348,PAYMENT,$35184.59,C2121947632,33508.0,0.0,M1299931569,0.0,0.0,0,0
514,CASH_OUT,$823654.67,C664417482,243.0,0.0,C828220521,0.0,823654.67,0,0
323,CASH_OUT,$423540.75,C1231151899,0.0,0.0,C279275794,,1131213.02,0,0
8,CASH_OUT,$275097.55,C1122661222,0.0,0.0,C865922491,300171.02,492674.45,0,0
325,CASH_OUT,$147121.79,C1787367089,,75250.6,C1535687567,3944872.97,4091994.77,0,0
346,PAYMENT,$26910.49,C317356849,8649.0,0.0,M624291860,0.0,0.0,0,0
33,PAYMENT,$19363.69,C584278364,84754.69,65391.0,M1822329314,0.0,0.0,0,0
